Evento;Reloj;RND Llegada EP;Tiempo entre llegadas EP;Proxima llegada EP;RND Llegada R;Tiempo entre llegadas R;Proxima llegada R;RND Llegada V;Tiempo entre llegadas V;Proxima llegada V;RND Llegada AE;Tiempo entre llegadas AE;Proxima llegada AE;RND Llegada P;Tiempo entre llegadas P;Proxima llegada P;RND fin EP;Tiempo atencion EP;Fin envio 1;Fin envio 2;Fin envio 3;RND fin R;Tiempo atencion R;Fin reclamo 1;Fin reclamo 2;Fin reclamo 3;RND fin V;Tiempo atencion V;Fin venta 1;Fin venta 2;RND fin AE;Tiempo atencion AE;Fin atencion 1;Fin atencion 2;RND fin P;Tiempo atencion P;Fin postal;EP COLA 1;EP Estado 1;EP COLA 2;EP Estado 2;EP COLA 3;EP Estado 3;R COLA 1;R Estado 1;R COLA 2;R Estado 2;R COLA 3;R Estado 3;V COLA 1;V Estado 1;V COLA 2;V Estado 2;AE COLA 1;AE Estado 1;AE COLA 2;AE Estado 2;P COLA 1;P Estado 1;AC tiempo espera EP;AC ocupacion EP;CANT EP;AC tiempo espera R;AC ocupacion R;CANT R;AC tiempo espera V;AC ocupacion V;CANT V;AC tiempo espera AE;AC ocupacion AE;CANT AE;AC tiempo espera P;AC ocupacion P;CANT P;Estado 1;HEspera 1;HAtencion 1;Estado 2;HEspera 2;HAtencion 2;Estado 3;HEspera 3;HAtencion 3;Estado 4;HEspera 4;HAtencion 4;Estado 5;HEspera 5;HAtencion 5;Estado 6;HEspera 6;HAtencion 6;Estado 7;HEspera 7;HAtencion 7;Estado 8;HEspera 8;HAtencion 8;Estado 9;HEspera 9;HAtencion 9;Estado 10;HEspera 10;HAtencion 10;Estado 11;HEspera 11;HAtencion 11;Estado 12;HEspera 12;HAtencion 12;Estado 13;HEspera 13;HAtencion 13;Estado 14;HEspera 14;HAtencion 14;Estado 15;HEspera 15;HAtencion 15;Estado 16;HEspera 16;HAtencion 16;Estado 17;HEspera 17;HAtencion 17;Estado 18;HEspera 18;HAtencion 18;Estado 19;HEspera 19;HAtencion 19;Estado 20;HEspera 20;HAtencion 20;Estado 21;HEspera 21;HAtencion 21;Estado 22;HEspera 22;HAtencion 22;Estado 23;HEspera 23;HAtencion 23;Estado 24;HEspera 24;HAtencion 24;Estado 25;HEspera 25;HAtencion 25;Estado 26;HEspera 26;HAtencion 26;Estado 27;HEspera 27;HAtencion 27;Estado 28;HEspera 28;HAtencion 28;Estado 29;HEspera 29;HAtencion 29;Estado 30;HEspera 30;HAtencion 30;Estado 31;HEspera 31;HAtencion 31;Estado 32;HEspera 32;HAtencion 32;Estado 33;HEspera 33;HAtencion 33
llegada_venta;73,96;0;0;76,44;0;0;77,63;0,78;3,02;76,98;0;0;77,03;0;0;76,16;0;0;76,42;84,4;0;0;0;78,61;0;0;0,86;6,54;80,5;0;0;0;0;0;0;0;115,14;0;Ocupado;0;Ocupado;0;Libre;0;Ocupado;0;Libre;0;Libre;0;Ocupado;0;Libre;0;Libre;0;Libre;10;Ocupado;12,97;98,29;18;55,89;177,76;21;146,32;101,72;41;0;21,64;5;26,54;40,79;1;SV1;0;73,96;EP;58,68;0;SP;0;45,01;EP;56,53;0;SR1;0;66,38;EP;52,45;0;SE1;0;59,54;EP;7,44;0;EP;59,98;0;EP;33,51;0;SE2;0;73,02;Eliminado;0;68,25;EP;28,61;0;EP;22,29;0;EP;68,29;0;EP;68,29;0;Eliminado;0;36,96;Eliminado;0;44,37;Eliminado;0;49,69;Eliminado;0;39,61;Eliminado;0;43,68;Eliminado;0;40,23;Eliminado;0;58,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
llegada_postales;76,16;0;0;76,44;0;0;77,63;0;0;76,98;0;0;77,03;0,22;1,86;78,02;0;0;76,42;84,4;0;0;0;78,61;0;0;0;0;80,5;0;0;0;0;0;0;0;115,14;0;Ocupado;0;Ocupado;0;Libre;0;Ocupado;0;Libre;0;Libre;0;Ocupado;0;Libre;0;Libre;0;Libre;11;Ocupado;12,97;98,29;18;55,89;177,76;21;146,32;101,72;41;0;21,64;5;26,54;40,79;1;SV1;0;73,96;EP;58,68;0;SP;0;45,01;EP;56,53;0;SR1;0;66,38;EP;52,45;0;SE1;0;59,54;EP;7,44;0;EP;59,98;0;EP;33,51;0;SE2;0;73,02;EP;76,16;0;EP;28,61;0;EP;22,29;0;EP;68,29;0;EP;68,29;0;Eliminado;0;36,96;Eliminado;0;44,37;Eliminado;0;49,69;Eliminado;0;39,61;Eliminado;0;43,68;Eliminado;0;40,23;Eliminado;0;58,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
fin_envio1;76,42;0;0;76,44;0;0;77,63;0;0;76,98;0;0;77,03;0;0;78,02;0;0;0;84,4;0;0;0;78,61;0;0;0;0;80,5;0;0;0;0;0;0;0;115,14;0;Libre;0;Ocupado;0;Libre;0;Ocupado;0;Libre;0;Libre;0;Ocupado;0;Libre;0;Libre;0;Libre;11;Ocupado;12,97;115,16;19;55,89;177,76;21;146,32;101,72;41;0;21,64;5;26,54;40,79;1;SV1;0;73,96;EP;58,68;0;SP;0;45,01;EP;56,53;0;SR1;0;66,38;EP;52,45;0;Eliminado;0;59,54;EP;7,44;0;EP;59,98;0;EP;33,51;0;SE2;0;73,02;EP;76,16;0;EP;28,61;0;EP;22,29;0;EP;68,29;0;EP;68,29;0;Eliminado;0;36,96;Eliminado;0;44,37;Eliminado;0;49,69;Eliminado;0;39,61;Eliminado;0;43,68;Eliminado;0;40,23;Eliminado;0;58,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
llegada_envio;76,44;0,38;1,14;77,58;0;0;77,63;0;0;76,98;0;0;77,03;0;0;78,02;0,19;1,26;77,7;84,4;0;0;0;78,61;0;0;0;0;80,5;0;0;0;0;0;0;0;115,14;0;Ocupado;0;Ocupado;0;Libre;0;Ocupado;0;Libre;0;Libre;0;Ocupado;0;Libre;0;Libre;0;Libre;11;Ocupado;12,97;115,16;19;55,89;177,76;21;146,32;101,72;41;0;21,64;5;26,54;40,79;1;SV1;0;73,96;EP;58,68;0;SP;0;45,01;EP;56,53;0;SR1;0;66,38;EP;52,45;0;SE1;0;76,44;EP;7,44;0;EP;59,98;0;EP;33,51;0;SE2;0;73,02;EP;76,16;0;EP;28,61;0;EP;22,29;0;EP;68,29;0;EP;68,29;0;Eliminado;0;36,96;Eliminado;0;44,37;Eliminado;0;49,69;Eliminado;0;39,61;Eliminado;0;43,68;Eliminado;0;40,23;Eliminado;0;58,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
llegada_venta;76,98;0;0;77,58;0;0;77,63;0,67;2,21;79,19;0;0;77,03;0;0;78,02;0;0;77,7;84,4;0;0;0;78,61;0;0;0,34;1,38;80,5;78,36;0;0;0;0;0;0;115,14;0;Ocupado;0;Ocupado;0;Libre;0;Ocupado;0;Libre;0;Libre;0;Ocupado;0;Ocupado;0;Libre;0;Libre;11;Ocupado;12,97;115,16;19;55,89;177,76;21;146,32;101,72;41;0;21,64;5;26,54;40,79;1;SV1;0;73,96;EP;58,68;0;SP;0;45,01;EP;56,53;0;SR1;0;66,38;EP;52,45;0;SE1;0;76,44;EP;7,44;0;EP;59,98;0;EP;33,51;0;SE2;0;73,02;EP;76,16;0;EP;28,61;0;EP;22,29;0;EP;68,29;0;EP;68,29;0;SV2;0;76,98;Eliminado;0;44,37;Eliminado;0;49,69;Eliminado;0;39,61;Eliminado;0;43,68;Eliminado;0;40,23;Eliminado;0;58,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
llegada_AE;77,03;0;0;77,58;0;0;77,63;0;0;79,19;0,35;2,58;79,61;0;0;78,02;0;0;77,7;84,4;0;0;0;78,61;0;0;0;0;80,5;78,36;0,45;7,17;84,2;0;0;0;115,14;0;Ocupado;0;Ocupado;0;Libre;0;Ocupado;0;Libre;0;Libre;0;Ocupado;0;Ocupado;0;Ocupado;0;Libre;11;Ocupado;12,97;115,16;19;55,89;177,76;21;146,32;101,72;41;0;21,64;5;26,54;40,79;1;SV1;0;73,96;EP;58,68;0;SP;0;45,01;EP;56,53;0;SR1;0;66,38;EP;52,45;0;SE1;0;76,44;EP;7,44;0;EP;59,98;0;EP;33,51;0;SE2;0;73,02;EP;76,16;0;EP;28,61;0;EP;22,29;0;EP;68,29;0;EP;68,29;0;SV2;0;76,98;SAE1;0;77,03;Eliminado;0;49,69;Eliminado;0;39,61;Eliminado;0;43,68;Eliminado;0;40,23;Eliminado;0;58,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
llegada_envio;77,58;0,77;3,52;81,1;0;0;77,63;0;0;79,19;0;0;79,61;0;0;78,02;0,37;2,77;77,7;84,4;80,35;0;0;78,61;0;0;0;0;80,5;78,36;0;0;84,2;0;0;0;115,14;0;Ocupado;0;Ocupado;0;Ocupado;0;Ocupado;0;Libre;0;Libre;0;Ocupado;0;Ocupado;0;Ocupado;0;Libre;11;Ocupado;12,97;115,16;19;55,89;177,76;21;146,32;101,72;41;0;21,64;5;26,54;40,79;1;SV1;0;73,96;EP;58,68;0;SP;0;45,01;EP;56,53;0;SR1;0;66,38;EP;52,45;0;SE1;0;76,44;EP;7,44;0;EP;59,98;0;EP;33,51;0;SE2;0;73,02;EP;76,16;0;EP;28,61;0;EP;22,29;0;EP;68,29;0;EP;68,29;0;SV2;0;76,98;SAE1;0;77,03;SE3;0;77,58;Eliminado;0;39,61;Eliminado;0;43,68;Eliminado;0;40,23;Eliminado;0;58,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
llegada_reclamo;77,63;0;0;81,1;0,74;5,38;83,01;0;0;79,19;0;0;79,61;0;0;78,02;0;0;77,7;84,4;80,35;0,47;5,44;78,61;83,07;0;0;0;80,5;78,36;0;0;84,2;0;0;0;115,14;0;Ocupado;0;Ocupado;0;Ocupado;0;Ocupado;0;Ocupado;0;Libre;0;Ocupado;0;Ocupado;0;Ocupado;0;Libre;11;Ocupado;12,97;115,16;19;55,89;177,76;21;146,32;101,72;41;0;21,64;5;26,54;40,79;1;SV1;0;73,96;EP;58,68;0;SP;0;45,01;EP;56,53;0;SR1;0;66,38;EP;52,45;0;SE1;0;76,44;EP;7,44;0;EP;59,98;0;EP;33,51;0;SE2;0;73,02;EP;76,16;0;EP;28,61;0;EP;22,29;0;EP;68,29;0;EP;68,29;0;SV2;0;76,98;SAE1;0;77,03;SE3;0;77,58;SR2;0;77,63;Eliminado;0;43,68;Eliminado;0;40,23;Eliminado;0;58,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
fin_envio1;77,7;0;0;81,1;0;0;83,01;0;0;79,19;0;0;79,61;0;0;78,02;0;0;0;84,4;80,35;0;0;78,61;83,07;0;0;0;80,5;78,36;0;0;84,2;0;0;0;115,14;0;Libre;0;Ocupado;0;Ocupado;0;Ocupado;0;Ocupado;0;Libre;0;Ocupado;0;Ocupado;0;Ocupado;0;Libre;11;Ocupado;12,97;116,42;20;55,89;177,76;21;146,32;101,72;41;0;21,64;5;26,54;40,79;1;SV1;0;73,96;EP;58,68;0;SP;0;45,01;EP;56,53;0;SR1;0;66,38;EP;52,45;0;Eliminado;0;76,44;EP;7,44;0;EP;59,98;0;EP;33,51;0;SE2;0;73,02;EP;76,16;0;EP;28,61;0;EP;22,29;0;EP;68,29;0;EP;68,29;0;SV2;0;76,98;SAE1;0;77,03;SE3;0;77,58;SR2;0;77,63;Eliminado;0;43,68;Eliminado;0;40,23;Eliminado;0;58,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
llegada_postales;78,02;0;0;81,1;0;0;83,01;0;0;79,19;0;0;79,61;0,89;16,55;94,57;0;0;0;84,4;80,35;0;0;78,61;83,07;0;0;0;80,5;78,36;0;0;84,2;0;0;0;115,14;0;Libre;0;Ocupado;0;Ocupado;0;Ocupado;0;Ocupado;0;Libre;0;Ocupado;0;Ocupado;0;Ocupado;0;Libre;12;Ocupado;12,97;116,42;20;55,89;177,76;21;146,32;101,72;41;0;21,64;5;26,54;40,79;1;SV1;0;73,96;EP;58,68;0;SP;0;45,01;EP;56,53;0;SR1;0;66,38;EP;52,45;0;EP;78,02;0;EP;7,44;0;EP;59,98;0;EP;33,51;0;SE2;0;73,02;EP;76,16;0;EP;28,61;0;EP;22,29;0;EP;68,29;0;EP;68,29;0;SV2;0;76,98;SAE1;0;77,03;SE3;0;77,58;SR2;0;77,63;Eliminado;0;43,68;Eliminado;0;40,23;Eliminado;0;58,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
fin_venta2;78,36;0;0;81,1;0;0;83,01;0;0;79,19;0;0;79,61;0;0;94,57;0;0;0;84,4;80,35;0;0;78,61;83,07;0;0;0;80,5;0;0;0;84,2;0;0;0;115,14;0;Libre;0;Ocupado;0;Ocupado;0;Ocupado;0;Ocupado;0;Libre;0;Ocupado;0;Libre;0;Ocupado;0;Libre;12;Ocupado;12,97;116,42;20;55,89;177,76;21;146,32;103,09;42;0;21,64;5;26,54;40,79;1;SV1;0;73,96;EP;58,68;0;SP;0;45,01;EP;56,53;0;SR1;0;66,38;EP;52,45;0;EP;78,02;0;EP;7,44;0;EP;59,98;0;EP;33,51;0;SE2;0;73,02;EP;76,16;0;EP;28,61;0;EP;22,29;0;EP;68,29;0;EP;68,29;0;Eliminado;0;76,98;SAE1;0;77,03;SE3;0;77,58;SR2;0;77,63;Eliminado;0;43,68;Eliminado;0;40,23;Eliminado;0;58,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
fin_reclamo1;78,61;0;0;81,1;0;0;83,01;0;0;79,19;0;0;79,61;0;0;94,57;0;0;0;84,4;80,35;0;0;0;83,07;0;0;0;80,5;0;0;0;84,2;0;0;0;115,14;0;Libre;0;Ocupado;0;Ocupado;0;Libre;0;Ocupado;0;Libre;0;Ocupado;0;Libre;0;Ocupado;0;Libre;12;Ocupado;12,97;116,42;20;55,89;189,99;22;146,32;103,09;42;0;21,64;5;26,54;40,79;1;SV1;0;73,96;EP;58,68;0;SP;0;45,01;EP;56,53;0;Eliminado;0;66,38;EP;52,45;0;EP;78,02;0;EP;7,44;0;EP;59,98;0;EP;33,51;0;SE2;0;73,02;EP;76,16;0;EP;28,61;0;EP;22,29;0;EP;68,29;0;EP;68,29;0;Eliminado;0;76,98;SAE1;0;77,03;SE3;0;77,58;SR2;0;77,63;Eliminado;0;43,68;Eliminado;0;40,23;Eliminado;0;58,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
llegada_venta;79,19;0;0;81,1;0;0;83,01;0,59;1,78;80,97;0;0;79,61;0;0;94,57;0;0;0;84,4;80,35;0;0;0;83,07;0;0,38;1,59;80,5;80,78;0;0;84,2;0;0;0;115,14;0;Libre;0;Ocupado;0;Ocupado;0;Libre;0;Ocupado;0;Libre;0;Ocupado;0;Ocupado;0;Ocupado;0;Libre;12;Ocupado;12,97;116,42;20;55,89;189,99;22;146,32;103,09;42;0;21,64;5;26,54;40,79;1;SV1;0;73,96;EP;58,68;0;SP;0;45,01;EP;56,53;0;SV2;0;79,19;EP;52,45;0;EP;78,02;0;EP;7,44;0;EP;59,98;0;EP;33,51;0;SE2;0;73,02;EP;76,16;0;EP;28,61;0;EP;22,29;0;EP;68,29;0;EP;68,29;0;Eliminado;0;76,98;SAE1;0;77,03;SE3;0;77,58;SR2;0;77,63;Eliminado;0;43,68;Eliminado;0;40,23;Eliminado;0;58,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
llegada_AE;79,61;0;0;81,1;0;0;83,01;0;0;80,97;0,41;3,16;82,77;0;0;94,57;0;0;0;84,4;80,35;0;0;0;83,07;0;0;0;80,5;80,78;0,23;3,13;84,2;82,74;0;0;115,14;0;Libre;0;Ocupado;0;Ocupado;0;Libre;0;Ocupado;0;Libre;0;Ocupado;0;Ocupado;0;Ocupado;0;Ocupado;12;Ocupado;12,97;116,42;20;55,89;189,99;22;146,32;103,09;42;0;21,64;5;26,54;40,79;1;SV1;0;73,96;EP;58,68;0;SP;0;45,01;EP;56,53;0;SV2;0;79,19;EP;52,45;0;EP;78,02;0;EP;7,44;0;EP;59,98;0;EP;33,51;0;SE2;0;73,02;EP;76,16;0;EP;28,61;0;EP;22,29;0;EP;68,29;0;EP;68,29;0;SAE2;0;79,61;SAE1;0;77,03;SE3;0;77,58;SR2;0;77,63;Eliminado;0;43,68;Eliminado;0;40,23;Eliminado;0;58,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
fin_envio3;80,35;0;0;81,1;0;0;83,01;0;0;80,97;0;0;82,77;0;0;94,57;0;0;0;84,4;0;0;0;0;83,07;0;0;0;80,5;80,78;0;0;84,2;82,74;0;0;115,14;0;Libre;0;Ocupado;0;Libre;0;Libre;0;Ocupado;0;Libre;0;Ocupado;0;Ocupado;0;Ocupado;0;Ocupado;12;Ocupado;12,97;119,18;21;55,89;189,99;22;146,32;103,09;42;0;21,64;5;26,54;40,79;1;SV1;0;73,96;EP;58,68;0;SP;0;45,01;EP;56,53;0;SV2;0;79,19;EP;52,45;0;EP;78,02;0;EP;7,44;0;EP;59,98;0;EP;33,51;0;SE2;0;73,02;EP;76,16;0;EP;28,61;0;EP;22,29;0;EP;68,29;0;EP;68,29;0;SAE2;0;79,61;SAE1;0;77,03;Eliminado;0;77,58;SR2;0;77,63;Eliminado;0;43,68;Eliminado;0;40,23;Eliminado;0;58,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
fin_venta1;80,5;0;0;81,1;0;0;83,01;0;0;80,97;0;0;82,77;0;0;94,57;0;0;0;84,4;0;0;0;0;83,07;0;0;0;0;80,78;0;0;84,2;82,74;0;0;115,14;0;Libre;0;Ocupado;0;Libre;0;Libre;0;Ocupado;0;Libre;0;Libre;0;Ocupado;0;Ocupado;0;Ocupado;12;Ocupado;12,97;119,18;21;55,89;189,99;22;146,32;109,63;43;0;21,64;5;26,54;40,79;1;Eliminado;0;73,96;EP;58,68;0;SP;0;45,01;EP;56,53;0;SV2;0;79,19;EP;52,45;0;EP;78,02;0;EP;7,44;0;EP;59,98;0;EP;33,51;0;SE2;0;73,02;EP;76,16;0;EP;28,61;0;EP;22,29;0;EP;68,29;0;EP;68,29;0;SAE2;0;79,61;SAE1;0;77,03;Eliminado;0;77,58;SR2;0;77,63;Eliminado;0;43,68;Eliminado;0;40,23;Eliminado;0;58,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
fin_venta2;80,78;0;0;81,1;0;0;83,01;0;0;80,97;0;0;82,77;0;0;94,57;0;0;0;84,4;0;0;0;0;83,07;0;0;0;0;0;0;0;84,2;82,74;0;0;115,14;0;Libre;0;Ocupado;0;Libre;0;Libre;0;Ocupado;0;Libre;0;Libre;0;Libre;0;Ocupado;0;Ocupado;12;Ocupado;12,97;119,18;21;55,89;189,99;22;146,32;111,22;44;0;21,64;5;26,54;40,79;1;Eliminado;0;73,96;EP;58,68;0;SP;0;45,01;EP;56,53;0;Eliminado;0;79,19;EP;52,45;0;EP;78,02;0;EP;7,44;0;EP;59,98;0;EP;33,51;0;SE2;0;73,02;EP;76,16;0;EP;28,61;0;EP;22,29;0;EP;68,29;0;EP;68,29;0;SAE2;0;79,61;SAE1;0;77,03;Eliminado;0;77,58;SR2;0;77,63;Eliminado;0;43,68;Eliminado;0;40,23;Eliminado;0;58,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
llegada_venta;80,97;0;0;81,1;0;0;83,01;0,39;0,98;81,95;0;0;82,77;0;0;94,57;0;0;0;84,4;0;0;0;0;83,07;0;0,81;5,53;86,5;0;0;0;84,2;82,74;0;0;115,14;0;Libre;0;Ocupado;0;Libre;0;Libre;0;Ocupado;0;Libre;0;Ocupado;0;Libre;0;Ocupado;0;Ocupado;12;Ocupado;12,97;119,18;21;55,89;189,99;22;146,32;111,22;44;0;21,64;5;26,54;40,79;1;SV1;0;80,97;EP;58,68;0;SP;0;45,01;EP;56,53;0;Eliminado;0;79,19;EP;52,45;0;EP;78,02;0;EP;7,44;0;EP;59,98;0;EP;33,51;0;SE2;0;73,02;EP;76,16;0;EP;28,61;0;EP;22,29;0;EP;68,29;0;EP;68,29;0;SAE2;0;79,61;SAE1;0;77,03;Eliminado;0;77,58;SR2;0;77,63;Eliminado;0;43,68;Eliminado;0;40,23;Eliminado;0;58,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
llegada_envio;81,1;0,19;0,5;81,6;0;0;83,01;0;0;81,95;0;0;82,77;0;0;94,57;0,35;2,58;83,68;84,4;0;0;0;0;83,07;0;0;0;86,5;0;0;0;84,2;82,74;0;0;115,14;0;Ocupado;0;Ocupado;0;Libre;0;Libre;0;Ocupado;0;Libre;0;Ocupado;0;Libre;0;Ocupado;0;Ocupado;12;Ocupado;12,97;119,18;21;55,89;189,99;22;146,32;111,22;44;0;21,64;5;26,54;40,79;1;SV1;0;80,97;EP;58,68;0;SP;0;45,01;EP;56,53;0;SE1;0;81,1;EP;52,45;0;EP;78,02;0;EP;7,44;0;EP;59,98;0;EP;33,51;0;SE2;0;73,02;EP;76,16;0;EP;28,61;0;EP;22,29;0;EP;68,29;0;EP;68,29;0;SAE2;0;79,61;SAE1;0;77,03;Eliminado;0;77,58;SR2;0;77,63;Eliminado;0;43,68;Eliminado;0;40,23;Eliminado;0;58,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
llegada_envio;81,6;0,47;1,52;83,12;0;0;83,01;0;0;81,95;0;0;82,77;0;0;94,57;0,49;4,04;83,68;84,4;85,64;0;0;0;83,07;0;0;0;86,5;0;0;0;84,2;82,74;0;0;115,14;0;Ocupado;0;Ocupado;0;Ocupado;0;Libre;0;Ocupado;0;Libre;0;Ocupado;0;Libre;0;Ocupado;0;Ocupado;12;Ocupado;12,97;119,18;21;55,89;189,99;22;146,32;111,22;44;0;21,64;5;26,54;40,79;1;SV1;0;80,97;EP;58,68;0;SP;0;45,01;EP;56,53;0;SE1;0;81,1;EP;52,45;0;EP;78,02;0;EP;7,44;0;EP;59,98;0;EP;33,51;0;SE2;0;73,02;EP;76,16;0;EP;28,61;0;EP;22,29;0;EP;68,29;0;EP;68,29;0;SAE2;0;79,61;SAE1;0;77,03;SE3;0;81,6;SR2;0;77,63;Eliminado;0;43,68;Eliminado;0;40,23;Eliminado;0;58,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
llegada_venta;81,95;0;0;83,12;0;0;83,01;0,03;0,06;82,01;0;0;82,77;0;0;94,57;0;0;83,68;84,4;85,64;0;0;0;83,07;0;0,79;5,19;86,5;87,14;0;0;84,2;82,74;0;0;115,14;0;Ocupado;0;Ocupado;0;Ocupado;0;Libre;0;Ocupado;0;Libre;0;Ocupado;0;Ocupado;0;Ocupado;0;Ocupado;12;Ocupado;12,97;119,18;21;55,89;189,99;22;146,32;111,22;44;0;21,64;5;26,54;40,79;1;SV1;0;80,97;EP;58,68;0;SP;0;45,01;EP;56,53;0;SE1;0;81,1;EP;52,45;0;EP;78,02;0;EP;7,44;0;EP;59,98;0;EP;33,51;0;SE2;0;73,02;EP;76,16;0;EP;28,61;0;EP;22,29;0;EP;68,29;0;EP;68,29;0;SAE2;0;79,61;SAE1;0;77,03;SE3;0;81,6;SR2;0;77,63;SV2;0;81,95;Eliminado;0;40,23;Eliminado;0;58,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
llegada_venta;82,01;0;0;83,12;0;0;83,01;0,43;1,12;83,13;0;0;82,77;0;0;94,57;0;0;83,68;84,4;85,64;0;0;0;83,07;0;0;0;86,5;87,14;0;0;84,2;82,74;0;0;115,14;0;Ocupado;0;Ocupado;0;Ocupado;0;Libre;0;Ocupado;0;Libre;1;Ocupado;0;Ocupado;0;Ocupado;0;Ocupado;12;Ocupado;12,97;119,18;21;55,89;189,99;22;146,32;111,22;44;0;21,64;5;26,54;40,79;1;SV1;0;80,97;EP;58,68;0;SP;0;45,01;EP;56,53;0;SE1;0;81,1;EP;52,45;0;EP;78,02;0;EP;7,44;0;EP;59,98;0;EP;33,51;0;SE2;0;73,02;EP;76,16;0;EP;28,61;0;EP;22,29;0;EP;68,29;0;EP;68,29;0;SAE2;0;79,61;SAE1;0;77,03;SE3;0;81,6;SR2;0;77,63;SV2;0;81,95;EV1;82,01;0;Eliminado;0;58,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
fin_AE2;82,74;0;0;83,12;0;0;83,01;0;0;83,13;0;0;82,77;0;0;94,57;0;0;83,68;84,4;85,64;0;0;0;83,07;0;0;0;86,5;87,14;0;0;84,2;0;0;0;115,14;0;Ocupado;0;Ocupado;0;Ocupado;0;Libre;0;Ocupado;0;Libre;1;Ocupado;0;Ocupado;0;Ocupado;0;Libre;12;Ocupado;12,97;119,18;21;55,89;189,99;22;146,32;111,22;44;0;24,76;6;26,54;40,79;1;SV1;0;80,97;EP;58,68;0;SP;0;45,01;EP;56,53;0;SE1;0;81,1;EP;52,45;0;EP;78,02;0;EP;7,44;0;EP;59,98;0;EP;33,51;0;SE2;0;73,02;EP;76,16;0;EP;28,61;0;EP;22,29;0;EP;68,29;0;EP;68,29;0;Eliminado;0;79,61;SAE1;0;77,03;SE3;0;81,6;SR2;0;77,63;SV2;0;81,95;EV1;82,01;0;Eliminado;0;58,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
llegada_AE;82,77;0;0;83,12;0;0;83,01;0;0;83,13;0,71;7,42;90,19;0;0;94,57;0;0;83,68;84,4;85,64;0;0;0;83,07;0;0;0;86,5;87,14;0,45;7,17;84,2;89,94;0;0;115,14;0;Ocupado;0;Ocupado;0;Ocupado;0;Libre;0;Ocupado;0;Libre;1;Ocupado;0;Ocupado;0;Ocupado;0;Ocupado;12;Ocupado;12,97;119,18;21;55,89;189,99;22;146,32;111,22;44;0;24,76;6;26,54;40,79;1;SV1;0;80,97;EP;58,68;0;SP;0;45,01;EP;56,53;0;SE1;0;81,1;EP;52,45;0;EP;78,02;0;EP;7,44;0;EP;59,98;0;EP;33,51;0;SE2;0;73,02;EP;76,16;0;EP;28,61;0;EP;22,29;0;EP;68,29;0;EP;68,29;0;SAE2;0;82,77;SAE1;0;77,03;SE3;0;81,6;SR2;0;77,63;SV2;0;81,95;EV1;82,01;0;Eliminado;0;58,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
llegada_reclamo;83,01;0;0;83,12;0,5;2,77;85,78;0;0;83,13;0;0;90,19;0;0;94,57;0;0;83,68;84,4;85,64;0,07;0,62;83,63;83,07;0;0;0;86,5;87,14;0;0;84,2;89,94;0;0;115,14;0;Ocupado;0;Ocupado;0;Ocupado;0;Ocupado;0;Ocupado;0;Libre;1;Ocupado;0;Ocupado;0;Ocupado;0;Ocupado;12;Ocupado;12,97;119,18;21;55,89;189,99;22;146,32;111,22;44;0;24,76;6;26,54;40,79;1;SV1;0;80,97;EP;58,68;0;SP;0;45,01;EP;56,53;0;SE1;0;81,1;EP;52,45;0;EP;78,02;0;EP;7,44;0;EP;59,98;0;EP;33,51;0;SE2;0;73,02;EP;76,16;0;EP;28,61;0;EP;22,29;0;EP;68,29;0;EP;68,29;0;SAE2;0;82,77;SAE1;0;77,03;SE3;0;81,6;SR2;0;77,63;SV2;0;81,95;EV1;82,01;0;SR1;0;83,01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
